timestamp_utc,device_id,raw,pct,status
2025-10-23T12:40:53+00:00,gabiplant-1,3522,0.0,PODLEJ
2025-10-23T12:41:24+00:00,gabiplant-1,3522,0.0,PODLEJ
2025-10-23T12:41:55+00:00,gabiplant-1,2403,48.2,OK
2025-10-23T12:42:26+00:00,gabiplant-1,2407,48.0,OK
2025-10-23T12:42:57+00:00,gabiplant-1,2407,48.0,OK
2025-10-23T12:43:28+00:00,gabiplant-1,2405,48.1,OK
2025-10-23T12:43:58+00:00,gabiplant-1,2400,48.3,OK
2025-10-23T12:44:29+00:00,gabiplant-1,3522,0.0,PODLEJ
2025-10-23T13:34:51+00:00,gabiplant-1,3522,0.0,PODLEJ
2025-10-23T13:35:22+00:00,gabiplant-1,3522,0.0,PODLEJ
2025-10-23T13:35:52+00:00,gabiplant-1,3522,0.0,PODLEJ
2025-10-23T13:36:23+00:00,gabiplant-1,3522,0.0,PODLEJ
2025-10-23T13:36:54+00:00,gabiplant-1,3522,0.0,PODLEJ
2025-10-23T13:37:24+00:00,gabiplant-1,3522,0.0,PODLEJ
2025-10-23T13:37:54+00:00,gabiplant-1,3522,0.0,PODLEJ
2025-10-23T13:38:25+00:00,gabiplant-1,3522,0.0,PODLEJ
2025-10-23T13:38:56+00:00,gabiplant-1,3522,0.0,PODLEJ
2025-10-23T13:39:27+00:00,gabiplant-1,3522,0.0,PODLEJ
2025-10-23T13:39:57+00:00,gabiplant-1,3522,0.0,PODLEJ
2025-10-23T13:40:28+00:00,gabiplant-1,3522,0.0,PODLEJ
2025-10-23T13:40:59+00:00,gabiplant-1,3522,0.0,PODLEJ
2025-10-23T13:41:30+00:00,gabiplant-1,3522,0.0,PODLEJ
2025-10-23T13:42:01+00:00,gabiplant-1,3522,0.0,PODLEJ
2025-10-23T13:42:32+00:00,gabiplant-1,3522,0.0,PODLEJ
2025-10-23T13:43:03+00:00,gabiplant-1,3522,0.0,PODLEJ
2025-10-23T13:43:34+00:00,gabiplant-1,1200,100.0,OK
2025-10-23T13:44:04+00:00,gabiplant-1,1200,100.0,OK
2025-10-23T13:44:35+00:00,gabiplant-1,1200,100.0,OK
2025-10-23T13:45:05+00:00,gabiplant-1,1200,100.0,OK
2025-10-23T13:45:36+00:00,gabiplant-1,1200,100.0,OK
2025-10-23T13:46:07+00:00,gabiplant-1,1200,100.0,OK
2025-10-23T13:46:38+00:00,gabiplant-1,1200,100.0,OK
2025-10-23T13:47:09+00:00,gabiplant-1,1200,100.0,OK
2025-10-23T13:47:40+00:00,gabiplant-1,1200,100.0,OK
2025-10-23T13:48:11+00:00,gabiplant-1,1200,100.0,OK
2025-10-23T13:48:41+00:00,gabiplant-1,1200,100.0,OK
2025-10-23T13:49:12+00:00,gabiplant-1,1200,100.0,OK
2025-10-23T13:49:42+00:00,gabiplant-1,1200,100.0,OK
2025-10-23T13:50:13+00:00,gabiplant-1,1200,100.0,OK
2025-10-23T13:50:44+00:00,gabiplant-1,1200,100.0,OK
2025-10-23T13:51:14+00:00,gabiplant-1,1200,100.0,OK
2025-10-23T13:51:45+00:00,gabiplant-1,1200,100.0,OK
2025-10-23T13:52:16+00:00,gabiplant-1,1200,100.0,OK
2025-10-23T13:52:46+00:00,gabiplant-1,1200,100.0,OK
2025-10-23T13:53:17+00:00,gabiplant-1,1200,100.0,OK
2025-10-23T13:53:47+00:00,gabiplant-1,3522,0.0,PODLEJ
